"COMP_LEVEL";"MSJO_DATUM";"ZEIT_ID";"MESS_ID";"MSJO_WERT";"MSJO_INTERVALL";"MSJO_DGUELTIG";"STER_FLAG";"STKO_FLAG"
"2100";"01.01.2009 00:00:00";"1001";"179002";"505.97";"2678400";"2678400";"0";"32"
"2100";"01.02.2009 00:00:00";"1001";"179002";"515.62";"2678400";"2678400";"0";"32"
"2100";"01.03.2009 00:00:00";"1001";"179002";"673.24";"2678400";"2678400";"0";"32"
"2100";"01.04.2009 00:00:00";"1002";"179002";"456.25";"2678400";"2678400";"0";"32"
"2100";"01.05.2009 00:00:00";"1002";"179002";"499.68";"2678400";"2678400";"0";"32"
"2100";"01.06.2009 00:00:00";"1002";"179002";"580.66";"2678400";"2678400";"0";"32"
"2100";"01.07.2009 00:00:00";"1002";"179002";"535.14";"2678400";"2678400";"0";"32"
"2100";"01.08.2009 00:00:00";"1002";"179002";"632.02";"2678400";"2678400";"0";"32"
"2100";"01.09.2009 00:00:00";"1002";"179002";"572.73";"2678400";"2678400";"0";"32"
"2100";"01.10.2009 00:00:00";"1002";"179002";"496.32";"2678400";"2678400";"0";"32"
"2100";"01.11.2009 00:00:00";"1001";"179002";"592.22";"2678400";"2678400";"0";"32"
"2100";"01.12.2009 00:00:00";"1001";"179002";"368.67";"2678400";"2678400";"0";"32"
"2100";"01.01.2010 00:00:00";"1001";"179002";"505.71";"2678400";"2678400";"0";"32"
"2100";"01.02.2010 00:00:00";"1001";"179002";"467.44";"2678400";"2678400";"0";"32"
"2100";"01.03.2010 00:00:00";"1001";"179002";"657.94";"2678400";"2678400";"0";"32"
"2100";"01.04.2010 00:00:00";"1002";"179002";"476.48";"2678400";"2678400";"0";"32"
"2100";"01.05.2010 00:00:00";"1002";"179002";"414.84";"2678400";"2678400";"0";"32"
"2100";"01.06.2010 00:00:00";"1002";"179002";"581.56";"2678400";"2678400";"0";"32"
"2100";"01.07.2010 00:00:00";"1002";"179002";"435.84";"2678400";"2678400";"0";"32"
"2100";"01.08.2010 00:00:00";"1002";"179002";"437.06";"2678400";"2678400";"0";"32"
"2100";"01.09.2010 00:00:00";"1002";"179002";"465.65";"2678400";"2678400";"0";"32"
"2100";"01.10.2010 00:00:00";"1002";"179002";"416.27";"2678400";"2678400";"0";"32"
"2100";"01.11.2010 00:00:00";"1001";"179002";"420.82";"2678400";"2678400";"0";"32"
"2100";"01.12.2010 00:00:00";"1001";"179002";"376.73";"2678400";"2678400";"0";"32"
"2100";"01.01.2011 00:00:00";"1001";"179002";"677.47";"2678400";"2678400";"0";"32"
"2100";"01.02.2011 00:00:00";"1001";"179002";"514.84";"2678400";"2678400";"0";"32"
"2100";"01.03.2011 00:00:00";"1001";"179002";"688.66";"2678400";"2678400";"0";"32"
"2100";"01.04.2011 00:00:00";"1002";"179002";"548.56";"2678400";"2678400";"0";"32"
"2100";"01.05.2011 00:00:00";"1002";"179002";"553.62";"2678400";"2678400";"0";"32"
"2100";"01.06.2011 00:00:00";"1002";"179002";"600.95";"2678400";"2678400";"0";"32"
"2100";"01.07.2011 00:00:00";"1002";"179002";"422.70";"2678400";"2678400";"0";"32"
"2100";"01.08.2011 00:00:00";"1002";"179002";"636.08";"2678400";"2678400";"0";"32"
"2100";"01.09.2011 00:00:00";"1002";"179002";"546.13";"2678400";"2678400";"0";"32"
"2100";"01.10.2011 00:00:00";"1002";"179002";"563.78";"2678400";"2678400";"0";"32"
"2100";"01.11.2011 00:00:00";"1001";"179002";"674.32";"2678400";"2678400";"0";"32"
"2100";"01.12.2011 00:00:00";"1001";"179002";"528.09";"2678400";"2678400";"0";"32"
"2100";"01.01.2012 00:00:00";"1001";"179002";"645.99";"2678400";"2678400";"0";"32"
"2100";"01.02.2012 00:00:00";"1001";"179002";"536.87";"2678400";"2678400";"0";"32"
"2100";"01.03.2012 00:00:00";"1001";"179002";"474.22";"2678400";"2678400";"0";"32"
"2100";"01.04.2012 00:00:00";"1002";"179002";"430.55";"2678400";"2678400";"0";"32"
"2100";"01.05.2012 00:00:00";"1002";"179002";"524.23";"2678400";"2678400";"0";"32"
"2100";"01.06.2012 00:00:00";"1002";"179002";"418.39";"2678400";"2678400";"0";"32"
"2100";"01.07.2012 00:00:00";"1002";"179002";"569.25";"2678400";"2678400";"0";"32"
"2100";"01.08.2012 00:00:00";"1002";"179002";"551.87";"2678400";"2678400";"0";"32"
"2100";"01.09.2012 00:00:00";"1002";"179002";"487.22";"2678400";"2678400";"0";"32"
"2100";"01.10.2012 00:00:00";"1002";"179002";"548.75";"2678400";"2678400";"0";"32"
"2100";"01.11.2012 00:00:00";"1001";"179002";"628.49";"2678400";"2678400";"0";"32"
"2100";"01.12.2012 00:00:00";"1001";"179002";"485.98";"2678400";"2678400";"0";"32"
"2100";"01.01.2013 00:00:00";"1001";"179002";"635.73";"2678400";"2678400";"0";"32"
"2100";"01.02.2013 00:00:00";"1001";"179002";"547.98";"2678400";"2678400";"0";"32"
"2100";"01.03.2013 00:00:00";"1001";"179002";"631.73";"2678400";"2678400";"0";"32"
"2100";"01.04.2013 00:00:00";"1002";"179002";"594.93";"2678400";"2678400";"0";"32"
"2100";"01.05.2013 00:00:00";"1002";"179002";"510.88";"2678400";"2678400";"0";"32"
"2100";"01.06.2013 00:00:00";"1002";"179002";"510.88";"2678400";"2678400";"0";"32"
