"COMP_LEVEL";"MSJO_DATUM";"ZEIT_ID";"MESS_ID";"MSJO_WERT";"MSJO_INTERVALL";"MSJO_DGUELTIG";"STER_FLAG";"STKO_FLAG"
"2100";"01.01.2009 00:00:00";"1001";"178996";"1234.00";"2678400";"2678400";"0";"32"
"2100";"01.02.2009 00:00:00";"1001";"178996";"1389.00";"2678400";"2678400";"0";"32"
"2100";"01.03.2009 00:00:00";"1001";"178996";"1548.00";"2678400";"2678400";"0";"32"
"2100";"01.04.2009 00:00:00";"1002";"178996";"1691.00";"2678400";"2678400";"0";"32"
"2100";"01.05.2009 00:00:00";"1002";"178996";"1796.00";"2678400";"2678400";"0";"32"
"2100";"01.06.2009 00:00:00";"1002";"178996";"1893.00";"2678400";"2678400";"0";"32"
"2100";"01.07.2009 00:00:00";"1002";"178996";"2044.00";"2678400";"2678400";"0";"32"
"2100";"01.08.2009 00:00:00";"1002";"178996";"2146.00";"2678400";"2678400";"0";"32"
"2100";"01.09.2009 00:00:00";"1002";"178996";"2229.00";"2678400";"2678400";"0";"32"
"2100";"01.10.2009 00:00:00";"1002";"178996";"2351.00";"2678400";"2678400";"0";"32"
"2100";"01.11.2009 00:00:00";"1001";"178996";"2512.00";"2678400";"2678400";"0";"32"
"2100";"01.12.2009 00:00:00";"1001";"178996";"2603.00";"2678400";"2678400";"0";"32"
"2100";"01.01.2010 00:00:00";"1001";"178996";"2761.00";"2678400";"2678400";"0";"32"
"2100";"01.02.2010 00:00:00";"1001";"178996";"2912.00";"2678400";"2678400";"0";"32"
"2100";"01.03.2010 00:00:00";"1001";"178996";"3033.00";"2678400";"2678400";"0";"32"
"2100";"01.04.2010 00:00:00";"1002";"178996";"3196.00";"2678400";"2678400";"0";"32"
"2100";"01.05.2010 00:00:00";"1002";"178996";"3319.00";"2678400";"2678400";"0";"32"
"2100";"01.06.2010 00:00:00";"1002";"178996";"3464.00";"2678400";"2678400";"0";"32"
"2100";"01.07.2010 00:00:00";"1002";"178996";"3547.00";"2678400";"2678400";"0";"32"
"2100";"01.08.2010 00:00:00";"1002";"178996";"3698.00";"2678400";"2678400";"0";"32"
"2100";"01.09.2010 00:00:00";"1002";"178996";"3844.00";"2678400";"2678400";"0";"32"
"2100";"01.10.2010 00:00:00";"1002";"178996";"3950.00";"2678400";"2678400";"0";"32"
"2100";"01.11.2010 00:00:00";"1001";"178996";"4047.00";"2678400";"2678400";"0";"32"
"2100";"01.12.2010 00:00:00";"1001";"178996";"4182.00";"2678400";"2678400";"0";"32"
"2100";"01.01.2011 00:00:00";"1001";"178996";"4288.00";"2678400";"2678400";"0";"32"
"2100";"01.02.2011 00:00:00";"1001";"178996";"4446.00";"2678400";"2678400";"0";"32"
"2100";"01.03.2011 00:00:00";"1001";"178996";"4571.00";"2678400";"2678400";"0";"32"
"2100";"01.04.2011 00:00:00";"1002";"178996";"4671.00";"2678400";"2678400";"0";"32"
"2100";"01.05.2011 00:00:00";"1002";"178996";"4781.00";"2678400";"2678400";"0";"32"
"2100";"01.06.2011 00:00:00";"1002";"178996";"4916.00";"2678400";"2678400";"0";"32"
"2100";"01.07.2011 00:00:00";"1002";"178996";"5067.00";"2678400";"2678400";"0";"32"
"2100";"01.08.2011 00:00:00";"1002";"178996";"5208.00";"2678400";"2678400";"0";"32"
"2100";"01.09.2011 00:00:00";"1002";"178996";"5327.00";"2678400";"2678400";"0";"32"
"2100";"01.10.2011 00:00:00";"1002";"178996";"5477.00";"2678400";"2678400";"0";"32"
"2100";"01.11.2011 00:00:00";"1001";"178996";"5615.00";"2678400";"2678400";"0";"32"
"2100";"01.12.2011 00:00:00";"1001";"178996";"5733.00";"2678400";"2678400";"0";"32"
"2100";"01.01.2012 00:00:00";"1001";"178996";"5831.00";"2678400";"2678400";"0";"32"
"2100";"01.02.2012 00:00:00";"1001";"178996";"5913.00";"2678400";"2678400";"0";"32"
"2100";"01.03.2012 00:00:00";"1001";"178996";"6070.00";"2678400";"2678400";"0";"32"
"2100";"01.04.2012 00:00:00";"1002";"178996";"6209.00";"2678400";"2678400";"0";"32"
"2100";"01.05.2012 00:00:00";"1002";"178996";"6292.00";"2678400";"2678400";"0";"32"
"2100";"01.06.2012 00:00:00";"1002";"178996";"6384.00";"2678400";"2678400";"0";"32"
"2100";"01.07.2012 00:00:00";"1002";"178996";"6531.00";"2678400";"2678400";"0";"32"
"2100";"01.08.2012 00:00:00";"1002";"178996";"6682.00";"2678400";"2678400";"0";"32"
"2100";"01.09.2012 00:00:00";"1002";"178996";"6813.00";"2678400";"2678400";"0";"32"
"2100";"01.10.2012 00:00:00";"1002";"178996";"6930.00";"2678400";"2678400";"0";"32"
"2100";"01.11.2012 00:00:00";"1001";"178996";"7077.00";"2678400";"2678400";"0";"32"
"2100";"01.12.2012 00:00:00";"1001";"178996";"7205.00";"2678400";"2678400";"0";"32"
"2100";"01.01.2013 00:00:00";"1001";"178996";"7296.00";"2678400";"2678400";"0";"32"
"2100";"01.02.2013 00:00:00";"1001";"178996";"7396.00";"2678400";"2678400";"0";"32"
"2100";"01.03.2013 00:00:00";"1001";"178996";"7525.00";"2678400";"2678400";"0";"32"
"2100";"01.04.2013 00:00:00";"1002";"178996";"7625.00";"2678400";"2678400";"0";"32"
"2100";"01.05.2013 00:00:00";"1002";"178996";"7732.00";"2678400";"2678400";"0";"32"
"2100";"01.06.2013 00:00:00";"1002";"178996";"7878.00";"2678400";"2678400";"0";"32"
